,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52
5613,3745310,Igarapé Aricurá,Igarape Aricura,0.56389,-6.160.639,H,STM,BR,,25,,,,0,,47,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,3745311,Lago do Jandaíra,Lago do Jandaira,0.53583,-6.165.722,H,LK,BR,,25,,,,0,,47,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,3745312,Pacheco,Pacheco,0.49722,-6.165.861,P,PPL,BR,,25,1400472.0,,,0,,32,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616,3745313,Igarapé do Pacheco,Igarape do Pacheco,0.51,-6.164.889,H,STM,BR,,25,,,,0,,33,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5617,3745314,Igarapé Panelão,Igarape Panelao,0.34806,-6.153.917,H,STM,BR,,25,,,,0,,45,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5618,3745315,Igarapé da Onça,Igarape da Onca,0.49861,-6.165.778,H,STM,BR,,25,,,,0,,32,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,3745316,Lago do Peixe-boi,Lago do Peixe-boi,0.29111,-615.375,H,LK,BR,,25,,,,0,,40,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5620,3745317,Igarapé Boiaçu,Igarape Boiacu,0.21556,-6.156.778,H,STM,BR,,25,,,,0,,45,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621,3745318,Lago Bolinha,Lago Bolinha,0.18333,-6.157.444,H,LK,BR,,25,,,,0,,37,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5622,3745319,Lago do Peladão,Lago do Peladao,0.14028,-6.160.222,H,LK,BR,,25,,,,0,,46,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,3745320,Lago do Paturi,Lago do Paturi,0.13028,-61.605,H,LK,BR,,25,,,,0,,30,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624,3745321,Paraná Açaituba,Parana Acaituba,0.66333,-6.156.306,H,STMA,BR,,25,,,,0,,34,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625,3745322,Lago da Galinha,Lago da Galinha,0.39639,-6.150.278,H,LK,BR,,25,,,,0,,35,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626,3745323,Lago do Galo,Lago do Galo,0.37583,-6.151.639,H,LK,BR,,25,,,,0,,30,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5627,3745324,Lago Capela,Lago Capela,0.32889,-6.153.917,H,LK,BR,,25,,,,0,,36,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628,3745325,Lago Curaçá,Lago Curaca,0.30778,-6.153.389,H,LK,BR,,25,,,,0,,34,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629,3745326,Lago do Ceará,Lago do Ceara,0.27667,-61.54,H,LK,BR,,25,,,,0,,40,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630,3745327,Lago Tucumaí,Lago Tucumai,0.26556,-6.153.361,H,LK,BR,,25,,,,0,,45,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631,3745328,Igarapé Pretinho,Igarape Pretinho,0.23806,-6.154.528,H,STM,BR,,25,,,,0,,37,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5632,3745329,Igarapé Curral,Igarape Curral,0.22028,-6.153.889,H,STM,BR,,25,,,,0,,35,America/Boa_Vista,12/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5633,3745394,Sítio Natal,Sitio Natal,0.05083,-6.063.528,S,FRM,BR,,25,1400472.0,,,0,,74,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5634,3745395,Sítio São Luis,Sitio Sao Luis,0.05611,-6.063.111,S,FRM,BR,,25,1400472.0,,,0,,55,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5635,3745396,Escola Marechal Hermes da Fonseca,Escola Marechal Hermes da Fonseca,0.06833,-6.061.917,S,SCH,BR,,25,1400472.0,,,0,,48,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5636,3745397,Sítio de José Dantas,Sitio de Jose Dantas,0.06917,-6.061.083,S,FRM,BR,,25,1400472.0,,,0,,72,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5637,3745398,Sítio Alta Floresta,Sitio Alta Floresta,0.09694,-6.059.944,S,FRM,BR,,25,1400472.0,,,0,,68,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638,3745400,Sítio de Otávio Moreira,Sitio de Otavio Moreira,0.10694,-6.058.611,S,FRM,BR,,25,1400472.0,,,0,,79,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5639,3745401,Fazenda São Geraldo,Fazenda Sao Geraldo,0.11667,-6.057.833,S,FRM,BR,,25,1400472.0,,,0,,71,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5640,3745402,Fazenda São José,Fazenda Sao Jose,0.12583,-6.057.111,S,FRM,BR,,25,1400472.0,,,0,,77,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5641,3745403,Fazenda José Pinheiro,Fazenda Jose Pinheiro,0.13806,-6.056.167,S,FRM,BR,,25,1400472.0,,,0,,58,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5642,3745404,Fazenda Moreira,Fazenda Moreira,0.15,-6.055.139,S,FRM,BR,,25,1400472.0,,,0,,54,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5643,3745405,Sítio Fortaleza,Sitio Fortaleza,0.15778,-6.055.222,S,FRM,BR,,25,1400472.0,,,0,,61,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5644,3745406,Escola Pedro Álvares Cabral,Escola Pedro Alvares Cabral,0.16306,-605.475,S,SCH,BR,,25,1400472.0,,,0,,56,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5645,3745407,Sítio Nossa Senhora Aparecida,Sitio Nossa Senhora Aparecida,0.22056,-6.052.444,S,FRM,BR,,25,1400472.0,,,0,,60,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5646,3745408,Sítio Nossa Senhora de Fátima,Sitio Nossa Senhora de Fatima,0.23556,-6.051.944,S,FRM,BR,,25,1400472.0,,,0,,64,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5647,3745409,Fazenda Bela Vista,Fazenda Bela Vista,0.27944,-6.051.694,S,FRM,BR,,25,1400472.0,,,0,,71,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5648,3745410,Fazenda Chaparral,Fazenda Chaparral,0.2925,-6.051.806,S,FRM,BR,,25,1400472.0,,,0,,53,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5649,3745411,Sítio Santa Vitória,Sitio Santa Vitoria,0.32222,-6.052.083,S,FRM,BR,,25,1400472.0,,,0,,68,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,3745412,Sítio Novo Horizonte,Sitio Novo Horizonte,0.35583,-60.515,S,FRM,BR,,25,1400472.0,,,0,,72,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5651,3745413,Fazenda Arucá,Fazenda Aruca,0.41722,-6.048.667,S,FRM,BR,,25,1400472.0,,,0,,60,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5652,3745414,Fazenda Miltão,Fazenda Miltao,0.42694,-60.475,S,FRM,BR,,25,1400472.0,,,0,,80,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5653,3745415,Fazenda União,Fazenda Uniao,0.45889,-6.047.222,S,FRM,BR,,25,1400472.0,,,0,,72,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5654,3745416,Sítio Travessão,Sitio Travessao,0.47111,-6.048.028,S,FRM,BR,,25,1400472.0,,,0,,81,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5655,3745417,Sítio Pinheiro,Sitio Pinheiro,0.50472,-6.046.417,S,FRM,BR,,25,1400472.0,,,0,,76,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5656,3745418,Sítio Santa Rosa,Sitio Santa Rosa,0.55222,-60.46,S,FRM,BR,,25,1400472.0,,,0,,81,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5657,3745419,Escola Tenente João de A. Cruz,Escola Tenente Joao de A. Cruz,0.57361,-6.045.861,S,SCH,BR,,25,1400472.0,,,0,,78,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5658,3745420,Sítio Boa Esperança,Sitio Boa Esperanca,0.60333,-6.045.833,S,FRM,BR,,25,1400472.0,,,0,,68,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5659,3745421,Sítio Santa Maria,Sitio Santa Maria,0.61,-6.046.167,S,FRM,BR,,25,1400472.0,,,0,,69,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5660,3745422,Sítio São Francisco,Sitio Sao Francisco,0.63694,-604.525,S,FRM,BR,,25,1400472.0,,,0,,71,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5661,3745423,Sítio Jaburu,Sitio Jaburu,0.645,-6.045.139,S,FRM,BR,,25,1400472.0,,,0,,70,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5662,3745424,Sítio São Pedro,Sitio Sao Pedro,0.65306,-60.455,S,FRM,BR,,25,1400472.0,,,0,,73,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5663,3745425,Sítio Moura,Sitio Moura,0.66778,-604.475,S,FRM,BR,,25,1400472.0,,,0,,72,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5664,3745426,Sítio Itarumã,Sitio Itaruma,0.67306,-6.045.222,S,FRM,BR,,25,1400472.0,,,0,,75,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5665,3745427,Fazenda Umuarama,Fazenda Umuarama,0.68611,-6.044.389,S,FRM,BR,,25,1400472.0,,,0,,71,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5666,3745428,Fazenda Brasileira,Fazenda Brasileira,0.70028,-6.044.556,S,FRM,BR,,25,1400472.0,,,0,,71,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5667,3745429,Sítio Santa Maria,Sitio Santa Maria,0.73278,-6.045.417,S,FRM,BR,,25,1400472.0,,,0,,84,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668,3745430,Escola Alessandra Cristina,Escola Alessandra Cristina,0.74639,-6.045.389,S,SCH,BR,,25,1400472.0,,,0,,91,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5669,3745431,Fazenda Boa Esperança,Fazenda Boa Esperanca,0.77306,-60.455,S,FRM,BR,,25,1400472.0,,,0,,74,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5670,3745432,Fazenda Santa Maria,Fazenda Santa Maria,0.79444,-6.044.972,S,FRM,BR,,25,1400472.0,,,0,,82,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5671,3745433,Fazenda Palmerane,Fazenda Palmerane,0.80972,-6.044.111,S,FRM,BR,,25,1400472.0,,,0,,82,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5672,3745434,Fazenda Bela Vista,Fazenda Bela Vista,0.81639,-6.044.389,S,FRM,BR,,25,1400472.0,,,0,,95,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5673,3745435,Fazenda Santa Silva,Fazenda Santa Silva,0.84194,-6.043.444,S,FRM,BR,,25,1400472.0,,,0,,101,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5674,3745436,Sítio Lar Anjo Adão,Sitio Lar Anjo Adao,0.85194,-604.375,S,FRM,BR,,25,1400472.0,,,0,,93,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675,3745437,Fazenda Santa Isabel,Fazenda Santa Isabel,0.87694,-6.043.028,S,FRM,BR,,25,1400472.0,,,0,,83,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5676,3745438,Igarapé Trovoada,Igarape Trovoada,0.01389,-6.099.917,H,STM,BR,,25,,,,0,,44,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5677,3745439,Igarapé Capitão Junqueira,Igarape Capitao Junqueira,0.01639,-6.069.222,H,STM,BR,,25,,,,0,,59,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5678,3745440,Rio Matim,Rio Matim,0.23944,-6.066.528,H,STM,BR,,25,,,,0,,60,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5679,3745441,Igarapé Tenente Barreiro,Igarape Tenente Barreiro,0.17306,-6.056.667,H,STM,BR,,25,,,,0,,74,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5680,3745442,Igarapé Joia,Igarape Joia,0.10167,-6.099.361,H,STM,BR,,25,,,,0,,46,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5681,3745443,Lago Central,Lago Central,0.18278,-6.089.917,H,LK,BR,,25,,,,0,,49,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5682,3745444,Lago Mariposa,Lago Mariposa,0.17611,-6.098.722,H,LK,BR,,25,,,,0,,48,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5683,3745445,Lago Carabinani,Lago Carabinani,0.15056,-6.098.222,H,LK,BR,,25,,,,0,,48,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5684,3745446,Igarapé do Cachimbo,Igarape do Cachimbo,0.19056,-6.098.694,H,STM,BR,,25,,,,0,,46,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5685,3745447,Igarapé do Jaburu,Igarape do Jaburu,0.2,-61,H,STM,BR,,25,,,,0,,44,America/Boa_Vista,28/02/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5686,3745448,Lago Agua-branca,Lago Agua-branca,0.17889,-6.093.778,H,LK,BR,,25,,,,0,,45,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5687,3745449,Igarapé dos Peixes,Igarape dos Peixes,0.28722,-6.053.444,H,STM,BR,,25,,,,0,,62,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5688,3745450,Rio Trairi,Rio Trairi,0.27722,-6.063.944,H,STM,BR,,25,,,,0,,45,America/Boa_Vista,08/09/2021,Rio Trairi,Trairi River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5689,3745451,Igarapé Engenheiro Evaristo ou Preto,Igarape Engenheiro Evaristo ou Preto,0.29639,-6.053.306,H,STM,BR,,25,,,,0,,63,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5690,3745452,Igarapé Capitão Fontinele,Igarape Capitao Fontinele,0.48194,-6.050.528,H,STM,BR,,25,,,,0,,57,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5691,3745453,Igarapé Jaburuzinho,Igarape Jaburuzinho,0.38667,-6.066.167,H,STM,BR,,25,,,,0,,55,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5692,3745454,Lago da Galinha,Lago da Galinha,0.4,-6.149.528,H,LK,BR,,25,,,,0,,35,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5693,3745455,Igarapé Arara,Igarape Arara,0.44861,-6.147.944,H,STM,BR,,25,,,,0,,35,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5694,3745456,Lago do Veado,Lago do Veado,0.51417,-6.141.722,H,LK,BR,,25,,,,0,,48,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5695,3745457,Igarapé do Augustinho,Igarape do Augustinho,0.50194,-6.144.278,H,STM,BR,,25,,,,0,,36,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5696,3745458,Igarapé Tenente Mendonça ou Corumbá,Igarape Tenente Mendonca ou Corumba,0.47361,-60.505,H,STM,BR,BR,25,,,,0,,74,America/Boa_Vista,19/01/2012,Igarape Tenente Corumba,Igarape Tenente Mendonca ou Corumba,Igarapé Tenente Corumbá,Igarapé Tenente Mendonça ou Corumbá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5697,3745459,Cachoeira Travessão,Cachoeira Travessao,0.48111,-6.049.917,H,FLLS,BR,,25,,,,0,,50,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698,3745460,Cachoeira Meriti,Cachoeira Meriti,0.48694,-6.048.917,H,FLLS,BR,,25,,,,0,,64,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699,3745462,Rio Branquinho,Rio Branquinho,0.6175,-6.006.556,H,STM,BR,,25,,,,0,,91,America/Boa_Vista,08/09/2021,Branquinho River,Rio Branquinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700,3745463,Igarapé Baixa do Ambrósio,Igarape Baixa do Ambrosio,0.62028,-6.138.806,H,STM,BR,,25,,,,0,,48,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5701,3745464,Igarapé do Machado,Igarape do Machado,0.62056,-6.138.806,H,STM,BR,,25,,,,0,,44,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5702,3745465,Lago Bandinha,Lago Bandinha,0.6025,-6.139.417,H,LK,BR,,25,,,,0,,56,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703,3745466,Igarapé do Bode,Igarape do Bode,0.58556,-6.140.944,H,STM,BR,,25,,,,0,,46,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5704,3745467,Morro da Sororoca,Morro da Sororoca,0.68972,-6.146.083,T,HLL,BR,,25,1400472.0,,,0,,55,America/Boa_Vista,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5705,3745468,Igarapé da Queimadinha,Igarape da Queimadinha,0.63306,-6.138.944,H,STM,BR,,25,,,,0,,51,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5706,3745469,Igarapé Branco,Igarape Branco,0.68194,-6.133.944,H,STM,BR,,25,,,,0,,41,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5707,3745470,Igarapé Itaparazinho,Igarape Itaparazinho,0.67139,-6.133.944,H,STM,BR,,25,,,,0,,47,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5708,3745471,Igarapé Capitão,Igarape Capitao,0.6375,-6.047.528,H,STM,BR,,25,,,,0,,73,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5709,3745472,Igarapé Tenente Sá Neto,Igarape Tenente Sa Neto,0.67167,-6.046.722,H,STM,BR,,25,,,,0,,78,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5710,3745473,Igarapé Santa Maria,Igarape Santa Maria,0.69944,-6.046.722,H,STM,BR,,25,,,,0,,82,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5711,3745474,Igarapé Capitão Seabra,Igarape Capitao Seabra,0.70611,-6.037.472,H,STM,BR,,25,,,,0,,87,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5712,3745475,Ilha do Tabuleirinho,Ilha do Tabuleirinho,0.75139,-6.150.028,T,ISL,BR,,25,,,,0,,43,America/Boa_Vista,05/12/2018,Ilha do Tabuleirinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5713,3745476,Paraná do Veado,Parana do Veado,0.80361,-6.145.583,H,STMA,BR,,25,,,,0,,35,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5714,3745477,Lago Beira Verde,Lago Beira Verde,0.80639,-6.147.111,H,LK,BR,,25,,,,0,,52,America/Boa_Vista,18/10/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
