geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66,othername67,othername68,othername69,othername70,othername71,othername72,othername73,othername74,othername75,othername76,othername77,othername78,othername79,othername80,othername81,othername82,othername83,othername84,othername85,othername86,othername87,othername88,othername89,othername90,othername91,othername92,othername93,othername94,othername95,othername96,othername97,othername98
3461328,Indaiá,Indaia,,-20.2,-5.551.667,P,PPL,BR,,11,5001102.0,,,0,,285,America/Campo_Grande,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461329,Indaiá,Indaia,Indaia$Indaiá,-2.003.333,-5.503.333,P,PPL,BR,,11,5003108.0,,,0,,274,America/Campo_Grande,09/02/2013,Indaia,Indaiá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461330,Indaiá,Indaia,Indaia$Indaiá$Sao Sebastiao do Indaia$São Sebastião do Indaiá,-17.45,-42.3,P,PPL,BR,BR,15,3141801.0,,,0,,1070,America/Sao_Paulo,03/08/2012,Indaia,Indaiá,Sao Sebastiao do Indaia,São Sebastião do Indaiá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461331,Indaiá,Indaia,Indaia$Indaiá,-1.598.449,-4.238.981,P,PPL,BR,,15,3145372.0,,,0,,847,America/Sao_Paulo,09/03/2020,Indaia,Indaiá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461332,Indaiá,Indaia,Indaia$Indaiá$Palmeiras,-1.368.333,-3.958.333,P,PPL,BR,BR,5,2933505.0,,,0,,284,America/Bahia,11/06/2020,Indaia,Indaiá,Palmeiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461333,Indaí,Indai,,-1.201.722,-4.055.361,P,PPLL,BR,,5,2922102.0,,,0,,594,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461334,Inconfidentes,Inconfidentes,,-2.231.694,-4.632.778,P,PPL,BR,,15,3130606.0,,,0,,867,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461335,Inconfidência,Inconfidencia,Santana dos Tiradentes,-2.225.111,-43.19,P,PPLL,BR,BR,21,3303708.0,,,0,,545,America/Sao_Paulo,03/08/2012,Santana dos Tiradentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461336,Inajá,Inaja,,-2.274.917,-5.219.806,P,PPL,BR,,18,4110300.0,,,0,,396,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461337,Inajá,Inaja,Inaja$Inajá,-1.758.333,-48.2,P,PPL,BR,,29,5210109.0,,,0,,901,America/Sao_Paulo,09/02/2013,Inaja,Inajá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461338,Inácios,Inacios,Inacios$Inácios,-2.136.667,-4.698.333,P,PPL,BR,,15,3104106.0,,,0,,641,America/Sao_Paulo,05/03/2013,Inacios,Inácios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461339,Inácio Pires,Inacio Pires,,-1.381.667,-4.108.333,P,PPL,BR,,5,2908804.0,,,0,,326,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461340,Inácio Martins,Inacio Martins,,-2.557.111,-5.107.889,P,PPL,BR,,18,4110201.0,,,0,,1213,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461341,Inácio Martins,Inacio Martins,Guarapuavinha$Inacio Martins$Inácio Martins,-2.551.667,-5.113.333,P,PPL,BR,BR,18,4110706.0,,,0,,1161,America/Sao_Paulo,11/06/2020,Guarapuavinha,Inacio Martins,Inácio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461342,Inácio Gonçalves,Inacio Goncalves,Inacio Goncalves$Inácio Gonçalves,-1.901.667,-48.1,P,PPL,BR,,15,3170206.0,,,0,,888,America/Sao_Paulo,09/02/2013,Inacio Goncalves,Inácio Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461343,Ponta Inácio Dias,Ponta Inacio Dias,Ponta Inacio Dias$Ponta Inácio Dias$Ponta do Ignacio Dias,-2.546.683,-4.821.499,T,PT,BR,,18,4109500.0,,,0,,-9999,America/Sao_Paulo,11/06/2020,Ponta Inacio Dias,Ponta Inácio Dias,Ponta do Ignacio Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461344,Morro do Inácio Dias,Morro do Inacio Dias,Morro do Inacio Dias$Morro do Inácio Dias,-2.290.427,-4.332.658,T,MT,BR,,21,3304557.0,,,0,449.0,417,America/Sao_Paulo,03/08/2012,Morro do Inacio Dias,Morro do Inácio Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461345,Inácio,Inacio,,-1.541.667,-4.486.667,P,PPL,BR,,15,3135209.0,,,0,,565,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461346,Império,Imperio,Imperio$Império,-1.953.333,-3.981.667,P,PPL,BR,,8,3203205.0,,,0,,4,America/Sao_Paulo,05/12/2012,Imperio,Império,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461347,Imperatriz,Imperatriz,Imperatriz,-2.123.333,-4.706.667,P,PPL,BR,,15,3143203.0,,,0,,903,America/Sao_Paulo,05/03/2013,Imperatriz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461348,Rodovia dos Imigrantes,Rodovia dos Imigrantes,Immigrants' Expressway$Immigrants’ Expressway$Rodovia dos Imigrantes$Via dos Imigrantes,-2.353.333,-4.661.667,R,RD,BR,BR,27,,,,0,,736,America/Sao_Paulo,19/01/2012,Immigrants' Expressway,Immigrants’ Expressway,Rodovia dos Imigrantes,Via dos Imigrantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461349,Imigração,Imigracao,Imigracao$Imigração,-2.201.667,-4.496.667,S,RSTN,BR,,15,3167806.0,,,0,,970,America/Sao_Paulo,05/03/2013,Imigracao,Imigração,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461350,Córrego Imiga,Corrego Imiga,,-1.378.333,-5.503.333,H,STM,BR,,14,,,,0,,366,America/Cuiaba,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461351,Imbuzeiro,Imbuzeiro,Imbuzeiro,-2.208.333,-44.1,S,RSTN,BR,,15,3159308.0,,,0,,1407,America/Sao_Paulo,05/03/2013,Imbuzeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461352,Imbute,Imbute,Imbute,-2.138.333,-41.65,P,PPL,BR,,21,3302056.0,,,0,,85,America/Sao_Paulo,05/12/2012,Imbute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461353,Ribeirão Imburuçu,Ribeirao Imburucu,Ribeirao Imburucu$Ribeirão Imburuçu,-17.65,-4.761.667,H,STM,BR,,29,,,,0,,827,America/Sao_Paulo,09/02/2013,Ribeirao Imburucu,Ribeirão Imburuçu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461354,Imburo,Imburo,Imbura$Imburo$Sape$Sapé,-2.218.333,-41.8,P,PPL,BR,BR,21,3302403.0,,,0,,56,America/Sao_Paulo,03/08/2012,Imbura,Imburo,Sape,Sapé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461355,Imburi,Imburi,Imburi$Porto Braga$Porto Imburi$Pôrto Imburi,-21.6,-4.148.333,P,PPL,BR,BR,21,3301157.0,,,0,,68,America/Sao_Paulo,03/08/2012,Imburi,Porto Braga,Porto Imburi,Pôrto Imburi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461356,Imburi,Imburi,Imburi,-2.148.333,-4.128.333,P,PPL,BR,,21,3301009.0,,,0,,55,America/Sao_Paulo,05/12/2012,Imburi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461357,Córrego Imburanhas,Corrego Imburanhas,Corrego Imburanhas$Córrego Imburanhas$Ribeirao Umburaninhas$Ribeirão Umburaninhas,-1.706.667,-4.056.667,H,STM,BR,BR,5,,,,0,,255,America/Bahia,19/01/2012,Corrego Imburanhas,Córrego Imburanhas,Ribeirao Umburaninhas,Ribeirão Umburaninhas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461358,Imburana,Imburana,,-1.288.333,-4.668.333,P,PPL,BR,,31,1702406.0,,,0,,678,America/Araguaina,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461359,Imbuíra,Imbuira,Cachoeira de Manuel Roque$Ibuira$Imbuira$Imbuíra,-1.416.667,-40.25,P,PPL,BR,BR,5,2920403.0,,,0,,338,America/Bahia,11/06/2020,Cachoeira de Manuel Roque,Ibuira,Imbuira,Imbuíra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461360,Imbuia,Imbuia,Imbuia,-2.228.333,-4.601.667,S,RSTN,BR,,15,3152501.0,,,0,,833,America/Sao_Paulo,05/03/2013,Imbuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461361,Imbuí,Imbui,Imbui$Imbuí$Sao Lourenco$Sao Tiago$São Lourenco$São Tiago,-2.061.667,-4.168.333,P,PPL,BR,BR,8,3201803.0,,,0,,756,America/Sao_Paulo,03/08/2012,Imbui,Imbuí,Sao Lourenco,Sao Tiago,São Lourenco,São Tiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461362,Imbu,Imbu,,-2.491.667,-5.028.333,P,PPL,BR,,18,4104659.0,,,0,,841,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461363,Rio Imboacica,Rio Imboacica,Imboacica River$Rio Imboacica$Rio Imboassica,-2.241.667,-4.186.667,H,STM,BR,BR,21,,,,0,,10,America/Sao_Paulo,12/08/2021,Imboacica River,Rio Imboacica,Rio Imboassica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461364,Lagoa Imboacica,Lagoa Imboacica,Lagoa Imboacica$Lagoa Imboassica,-2.241.667,-4.183.333,H,LGN,BR,BR,21,,,,0,,18,America/Sao_Paulo,19/01/2012,Lagoa Imboacica,Lagoa Imboassica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461365,Imboacica,Imboacica,Imboacica$Imboassica,-22.4,-4.186.667,S,RSTN,BR,BR,21,3302403.0,,,0,,47,America/Sao_Paulo,03/08/2012,Imboacica,Imboassica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461366,Rio Imbituvinha,Rio Imbituvinha,,-2.521.667,-50.55,H,STM,BR,,18,,,,0,,790,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461367,Rio Imbituva,Rio Imbituva,Imbituva River$Rio Imbituva,-2.509.371,-5.036.819,H,STM,BR,,18,,,,0,,782,America/Sao_Paulo,16/08/2021,Imbituva River,Rio Imbituva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461368,Imbituva,Imbituva,Santo Antonio de Imbituva,-25.23,-5.060.444,P,PPL,BR,,18,4110102.0,,,19671,,893,America/Sao_Paulo,03/08/2012,Santo Antonio de Imbituva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461369,Ponta de Imbituba,Ponta de Imbituba,Ponta Imbituba$Ponta de Imbituba,-2.823.574,-4.864.574,T,PT,BR,BR,26,,,,0,,-9999,America/Sao_Paulo,07/07/2011,Ponta Imbituba,Ponta de Imbituba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461370,Imbituba,Imbituba,Henrique Lage$Henrique Laje,-28.24,-4.867.028,P,PPL,BR,,26,4207304.0,,,43450,,22,America/Sao_Paulo,03/08/2012,Henrique Lage,Henrique Laje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461371,Ribeirão Imbiruçu,Ribeirao Imbirucu,Corrego Imbirussu$Córrego Imbirussu$Ribeirao Imbirucu$Ribeirao Imbirussu$Ribeirao Imburucu$Ribeirão Imbirussu$Ribeirão Imbiruçu$Ribeirão Imburucu,-2.041.667,-53.1,H,STM,BR,BR,11,,,,0,,342,America/Campo_Grande,19/01/2012,Corrego Imbirussu,Córrego Imbirussu,Ribeirao Imbirucu,Ribeirao Imbirussu,Ribeirao Imburucu,Ribeirão Imbirussu,Ribeirão Imbiruçu,Ribeirão Imburucu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461372,Imbiruçu,Imbirucu,Embirucu$Embiruçu$Imbiricu$Imbiriçu$Imbirucu$Imbiruçu,-1.938.333,-4.431.667,P,PPL,BR,BR,15,3109907.0,,,0,,858,America/Sao_Paulo,03/08/2012,Embirucu,Embiruçu,Imbiricu,Imbiriçu,Imbirucu,Imbiruçu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461373,Arroio Imbiassa,Arroio Imbiassa,Arroio Imbiaca$Arroio Imbiassa$Arroio Imbiaçá,-3.026.667,-5.486.667,H,STM,BR,BR,23,,,,0,,95,America/Sao_Paulo,19/01/2012,Arroio Imbiaca,Arroio Imbiassa,Arroio Imbiaçá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461374,Imbiara,Imbiara,,-1.266.667,-38.9,P,PPL,BR,,5,2904902.0,,,0,,124,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461375,Imbetiba,Imbetiba,Imbetiba,-2.238.333,-4.178.333,S,RSTP,BR,,21,3302403.0,,,0,,7,America/Sao_Paulo,05/12/2012,Imbetiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461376,Imbetiba,Imbetiba,Imbetiba,-2.238.333,-4.178.333,P,PPL,BR,,21,3302403.0,,,0,,7,America/Sao_Paulo,05/12/2012,Imbetiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461377,Rio Imbé,Rio Imbe,,-1.181.667,-4.006.667,H,STMI,BR,,5,,,,0,,322,America/Bahia,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461378,Rio Imbé,Rio Imbe,Imbe River$Imbé River$Rio Imbe$Rio Imbé,-21.75,-4.148.333,H,STM,BR,,21,,,,0,,7,America/Sao_Paulo,12/08/2021,Imbe River,Imbé River,Rio Imbe,Rio Imbé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461379,Arroio Imbé,Arroio Imbe,,-30.85,-5.308.333,H,STM,BR,,23,,,,0,,187,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461380,Imbé,Imbe,Imbe$Imbé,-2.106.667,-4.621.667,P,PPL,BR,,15,3117108.0,,,0,,972,America/Sao_Paulo,05/03/2013,Imbe,Imbé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461381,Imbé,Imbe,Imbe$Imbé,-1.959.896,-4.196.744,P,PPL,BR,,15,3130556.0,,,0,,607,America/Sao_Paulo,05/12/2012,Imbe,Imbé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461382,Imbé,Imbe,,-12.05,-3.801.667,P,PPL,BR,,5,2910503.0,,,0,,135,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461383,Rio Imbaùzinho,Rio Imbauzinho,,-24.2,-50.7,H,STM,BR,,18,,,,0,,631,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461384,Imbaùzinho,Imbauzinho,,-24.3,-5.073.333,P,PPL,BR,,18,4117305.0,,,0,,798,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461385,Imbaùzinho,Imbauzinho,,-2.426.667,-5.066.667,P,PPL,BR,,18,4127106.0,,,0,,777,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461386,Córrego Imbaúba,Corrego Imbauba,Corrego Embauba$Corrego Imbauba$Córrego Embauba$Córrego Imbaúba,-20.6,-53.9,H,STM,BR,BR,11,,,,0,,423,America/Campo_Grande,19/01/2012,Corrego Embauba,Corrego Imbauba,Córrego Embauba,Córrego Imbaúba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461387,Rio Imbaú,Rio Imbau,Rio Imau$Rio Imbahu$Rio Imbahú$Rio Imbau$Rio Imbaú,-24.4,-50.6,H,STM,BR,BR,18,,,,0,,734,America/Sao_Paulo,16/08/2021,Rio Imau,Rio Imbahu,Rio Imbahú,Rio Imbau,Rio Imbaú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461388,Imbaú,Imbau,Imbahu$Imbahú,-24.445,-5.076.083,P,PPL,BR,BR,18,4110078.0,,,0,,904,America/Sao_Paulo,03/08/2012,Imbahu,Imbahú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461389,Imbaú,Imbau,Embau$Embaubas$Embaú$Embaúbas$Imbau$Imbaú,-22.6,-4.241.667,P,PPL,BR,BR,21,3305604.0,,,0,,36,America/Sao_Paulo,03/08/2012,Embau,Embaubas,Embaú,Embaúbas,Imbau,Imbaú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461390,Ponta de Imbassuaba,Ponta de Imbassuaba,Ponda do Imbacuaba$Ponda do Imbaçuaba$Ponta Imbossuaba$Ponta de Imbassuaba$Ponta de Imbossoaba,-1.706.137,-3.916.566,T,PT,BR,,5,,,,0,,-9999,America/Bahia,05/12/2012,Ponda do Imbacuaba,Ponda do Imbaçuaba,Ponta Imbossuaba,Ponta de Imbassuaba,Ponta de Imbossoaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461391,Imbariê,Imbarie,Estrela$Estrella$Estrêla,-2.264.083,-4.321.889,P,PPLL,BR,BR,21,3301702.0,,,0,,7,America/Sao_Paulo,03/08/2012,Estrela,Estrella,Estrêla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461392,Córrego Imbarés,Corrego Imbares,Corrego Imbares$Córrego Imbarés,-16.35,-3.981.667,H,STM,BR,,5,,,,0,,308,America/Bahia,05/12/2012,Corrego Imbares,Córrego Imbarés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
