,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66,othername67,othername68,othername69,othername70,othername71,othername72,othername73
10489,7614903,Escola Professor Edgard P. Resende,Escola Professor Edgard P. Resende,-2.347.615,-4.669.303,S,SCH,BR,,27,3550308.0,3.0,,0,,767,America/Sao_Paulo,27/10/2018,Escola Professor Edgard P. Resende,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10490,7614904,Vila Timoteo,Vila Timoteo,-234.789,-4.669.583,P,PPL,BR,,27,3550308.0,3.0,,0,,753,America/Sao_Paulo,27/10/2018,Vila Timoteo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10491,7614905,Escola Professora J. G. Fagundes,Escola Professora J. G. Fagundes,-2.348.092,-4.668.596,S,SCH,BR,,27,3550308.0,3.0,,0,,746,America/Sao_Paulo,27/10/2018,Escola Professora J. G. Fagundes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10492,7614906,Igreja Santa Cruz de Itaberaba,Igreja Santa Cruz de Itaberaba,-2.348.353,-4.669.065,S,CH,BR,,27,3550308.0,3.0,,0,,774,America/Sao_Paulo,27/10/2018,Igreja Santa Cruz de Itaberaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10493,7614907,Escola Cacilda Becker,Escola Cacilda Becker,-234.805,-4.669.178,S,SCH,BR,,27,3550308.0,3.0,,0,,780,America/Sao_Paulo,27/10/2018,Escola Cacilda Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10494,7614908,Escola Erico Verissline,Escola Erico Verissline,-2.347.831,-4.670.555,S,SCH,BR,,27,3550308.0,3.0,,0,,747,America/Sao_Paulo,27/10/2018,Escola Erico Verissline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10495,7614909,Igreja de Nossa Senhora Aparecida,Igreja de Nossa Senhora Aparecida,-2.347.669,-4.671.416,S,CH,BR,,27,3550308.0,2.0,,0,,787,America/Sao_Paulo,27/10/2018,Igreja de Nossa Senhora Aparecida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10496,7614910,Vila Cardoso,Vila Cardoso,-2.347.188,-4.670.014,P,PPL,BR,,27,3550308.0,3.0,,0,,776,America/Sao_Paulo,27/10/2018,Vila Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10497,7614911,Escola João Solimao,Escola Joao Solimao,-2.346.893,-4.669.799,S,SCH,BR,,27,3550308.0,3.0,,0,,796,America/Sao_Paulo,27/10/2018,Escola Joao Solimao,Escola João Solimao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10498,7614912,Sítio Morro Grande,Sitio Morro Grande,-2.346.706,-4.669.682,P,PPLX,BR,,27,3550308.0,3.0,,0,,798,America/Sao_Paulo,27/10/2018,Sitio Morro Grande,Sítio Morro Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10499,7614913,Vila Zaff,Vila Zaff,-2.346.776,-4.670.706,P,PPL,BR,,27,3550308.0,3.0,,0,,816,America/Sao_Paulo,27/10/2018,Vila Zaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10500,7614914,Escola Porfessor Geraldo H. de F. Ottoni,Escola Porfessor Geraldo H. de F. Ottoni,-2.346.698,-4.671.867,S,SCH,BR,,27,3550308.0,2.0,,0,,806,America/Sao_Paulo,27/10/2018,Escola Porfessor Geraldo H. de F. Ottoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10501,7614915,Vila Iara,Vila Iara,-2.347.089,-4.671.039,P,PPL,BR,,27,3550308.0,3.0,,0,,766,America/Sao_Paulo,27/10/2018,Vila Iara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10502,7614916,Escola Carlos F. V. Lacerda,Escola Carlos F. V. Lacerda,-2.347.306,-4.671.407,S,SCH,BR,,27,3550308.0,2.0,,0,,786,America/Sao_Paulo,27/10/2018,Escola Carlos F. V. Lacerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10503,7614917,Indústria Rio Verde,Industria Rio Verde,-2.347.637,-4.671.835,L,INDS,BR,,27,,,,0,,749,America/Sao_Paulo,21/01/2012,Industria Rio Verde,Indústria Rio Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10504,7614918,Escola Professor A. de Barros,Escola Professor A. de Barros,-2.347.928,-4.671.827,S,SCH,BR,,27,3550308.0,2.0,,0,,759,America/Sao_Paulo,27/10/2018,Escola Professor A. de Barros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10505,7614919,Jardim Cidade Pirituba,Jardim Cidade Pirituba,-2.348.137,-467.219,P,PPL,BR,,27,3550308.0,2.0,,0,,759,America/Sao_Paulo,27/10/2018,Jardim Cidade Pirituba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10506,7614920,Escola Imperatriz Leopoloma,Escola Imperatriz Leopoloma,-2.347.696,-4.672.109,S,SCH,BR,,27,3550308.0,2.0,,0,,778,America/Sao_Paulo,27/10/2018,Escola Imperatriz Leopoloma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10507,7614921,Cidade Pirituba,Cidade Pirituba,-2.347.514,-4.672.497,P,PPL,BR,,27,3550308.0,2.0,,0,,798,America/Sao_Paulo,27/10/2018,Cidade Pirituba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10508,7614922,Igreja Metodista de Pirituba,Igreja Metodista de Pirituba,-2.346.935,-4.671.996,S,CH,BR,,27,3550308.0,2.0,,0,,777,America/Sao_Paulo,27/10/2018,Igreja Metodista de Pirituba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10509,7614923,Jardim Regina,Jardim Regina,-2.347.358,-467.426,P,PPL,BR,,27,3550308.0,2.0,,0,,786,America/Sao_Paulo,27/10/2018,Jardim Regina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10510,7614924,Igreja Nossa Senhora de Fatima,Igreja Nossa Senhora de Fatima,-2.347.624,-4.674.803,S,CH,BR,,27,3550308.0,2.0,,0,,770,America/Sao_Paulo,27/10/2018,Igreja Nossa Senhora de Fatima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10511,7614925,Vila Guedes,Vila Guedes,-2.349.077,-4.674.075,P,PPL,BR,,27,3550308.0,2.0,,0,,764,America/Sao_Paulo,27/10/2018,Vila Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10512,7614926,Escola Professor Gabriel S. T. de Carvalho,Escola Professor Gabriel S. T. de Carvalho,-2.349.551,-4.673.879,S,SCH,BR,,27,3550308.0,2.0,,0,,763,America/Sao_Paulo,27/10/2018,Escola Professor Gabriel S. T. de Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10513,7614927,Escola Rui Bloem,Escola Rui Bloem,-2.349.667,-4.674.938,S,SCH,BR,,27,3550308.0,2.0,,0,,765,America/Sao_Paulo,27/10/2018,Escola Rui Bloem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10514,7614928,Igreja de São Domingos,Igreja de Sao Domingos,-2.349.922,-4.673.805,S,CH,BR,,27,3550308.0,2.0,,0,,791,America/Sao_Paulo,27/10/2018,Igreja de Sao Domingos,Igreja de São Domingos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10515,7614929,Igreja de Nossa Senhora da Assunção,Igreja de Nossa Senhora da Assuncao,-2.349.402,-4.672.743,S,CH,BR,,27,3550308.0,2.0,,0,,777,America/Sao_Paulo,27/10/2018,Igreja de Nossa Senhora da Assuncao,Igreja de Nossa Senhora da Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10516,7614930,Colégio São João Gualberto,Colegio Sao Joao Gualberto,-2.349.464,-4.672.815,S,SCH,BR,,27,3550308.0,2.0,,0,,787,America/Sao_Paulo,27/10/2018,Colegio Sao Joao Gualberto,Colégio São João Gualberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10517,7614931,Escola Desemb. Silvio Portugal,Escola Desemb. Silvio Portugal,-2.348.628,-4.673.367,S,SCH,BR,,27,3550308.0,2.0,,0,,775,America/Sao_Paulo,27/10/2018,Escola Desemb. Silvio Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10518,7614932,Pirituba,Pirituba,-2.348.982,-467.322,P,PPLX,BR,,27,3550308.0,2.0,,0,,785,America/Sao_Paulo,26/10/2018,PIR,Pirituba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10519,7614933,Igreja de Nossa Senhora do Monte Libario,Igreja de Nossa Senhora do Monte Libario,-234.858,-4.673.099,S,CH,BR,,27,3550308.0,2.0,,0,,767,America/Sao_Paulo,27/10/2018,Igreja de Nossa Senhora do Monte Libario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10520,7614934,Escola Professor C. G. Gomide,Escola Professor C. G. Gomide,-2.348.239,-4.672.557,S,SCH,BR,,27,3550308.0,2.0,,0,,788,America/Sao_Paulo,27/10/2018,Escola Professor C. G. Gomide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10521,7614935,Vila Pereira Barreto,Vila Pereira Barreto,-2.348.649,-4.672.146,P,PPL,BR,,27,3550308.0,2.0,,0,,767,America/Sao_Paulo,27/10/2018,Vila Pereira Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10522,7614936,Igreja São Luis Gonzaga,Igreja Sao Luis Gonzaga,-2.349.021,-4.671.894,S,CH,BR,,27,3550308.0,2.0,,0,,777,America/Sao_Paulo,27/10/2018,Igreja Sao Luis Gonzaga,Igreja São Luis Gonzaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10523,7614937,Escola Professor M. de Oliveira,Escola Professor M. de Oliveira,-2.349.116,-4.671.535,S,SCH,BR,,27,3550308.0,2.0,,0,,781,America/Sao_Paulo,27/10/2018,Escola Professor M. de Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10524,7614938,Colégio Doutor Padre P. Giordarto,Colegio Doutor Padre P. Giordarto,-2.349.667,-4.671.099,S,SCH,BR,,27,3550308.0,2.0,,0,,760,America/Sao_Paulo,27/10/2018,Colegio Doutor Padre P. Giordarto,Colégio Doutor Padre P. Giordarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10525,7614939,Igreja Bom Jesus dos Passos,Igreja Bom Jesus dos Passos,-2.349.675,-4.670.891,S,CH,BR,,27,3550308.0,2.0,,0,,743,America/Sao_Paulo,27/10/2018,Igreja Bom Jesus dos Passos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10526,7614940,Escola Professor Milton S. Rodrigues,Escola Professor Milton S. Rodrigues,-2.349.108,-4.670.488,S,SCH,BR,,27,3550308.0,3.0,,0,,763,America/Sao_Paulo,27/10/2018,Escola Professor Milton S. Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10527,7614941,Escola General L. Bitencourt,Escola General L. Bitencourt,-2.348.513,-4.671.249,S,SCH,BR,,27,3550308.0,2.0,,0,,766,America/Sao_Paulo,27/10/2018,Escola General L. Bitencourt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10528,7614942,Escola Almirante Tamandare,Escola Almirante Tamandare,-2.348.352,-4.670.249,S,SCH,BR,,27,3550308.0,3.0,,0,,793,America/Sao_Paulo,27/10/2018,Escola Almirante Tamandare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10529,7614943,Escola Itaberaba,Escola Itaberaba,-2.348.598,-4.669.307,S,SCH,BR,,27,3550308.0,3.0,,0,,779,America/Sao_Paulo,27/10/2018,Escola Itaberaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10530,7614944,Instituto Educação e Assistência Filipina,Instituto Educacao e Assistencia Filipina,-2.348.891,-466.942,S,SCH,BR,,27,3550308.0,3.0,,0,,774,America/Sao_Paulo,27/10/2018,Instituto Educacao e Assistencia Filipina,Instituto Educação e Assistência Filipina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10531,7614945,Colégio Santa Lúcia Filipina,Colegio Santa Lucia Filipina,-2.348.864,-4.669.005,S,SCH,BR,,27,3550308.0,3.0,,0,,759,America/Sao_Paulo,27/10/2018,Colegio Santa Lucia Filipina,Colégio Santa Lúcia Filipina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10532,7614946,Vila Monjolo,Vila Monjolo,-2.349.175,-4.669.284,P,PPL,BR,,27,3550308.0,3.0,,0,,750,America/Sao_Paulo,27/10/2018,Vila Monjolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10533,7614947,Escola Regente Feilo,Escola Regente Feilo,-2.349.424,-4.668.926,S,SCH,BR,,27,3550308.0,3.0,,0,,760,America/Sao_Paulo,27/10/2018,Escola Regente Feilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534,7614948,Escola Doutor Elias de Siqueira Cavalcante,Escola Doutor Elias de Siqueira Cavalcante,-2.349.845,-4.668.556,S,SCH,BR,,27,3550308.0,3.0,,0,,728,America/Sao_Paulo,27/10/2018,Escola Doutor Elias de Siqueira Cavalcante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10535,7614949,Escola Padre Manuel da Nobiega,Escola Padre Manuel da Nobiega,-2.349.974,-4.669.789,S,SCH,BR,,27,3550308.0,3.0,,0,,774,America/Sao_Paulo,27/10/2018,Escola Padre Manuel da Nobiega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10536,7614950,Escola Professora A. Madureira,Escola Professora A. Madureira,-2.349.928,-4.668.005,S,SCH,BR,,27,3550308.0,4.0,,0,,763,America/Sao_Paulo,27/10/2018,Escola Professora A. Madureira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10537,7614951,Escola Macedo Soares,Escola Macedo Soares,-2.349.506,-4.666.652,S,SCH,BR,,27,3550308.0,4.0,,0,,760,America/Sao_Paulo,27/10/2018,Escola Macedo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10538,7614952,Limão,Limao,-2.349.283,-4.666.916,P,PPLX,BR,,27,3550308.0,4.0,,0,,768,America/Sao_Paulo,26/10/2018,LIM,Limao,Limão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10539,7614953,Escola Antoine de Saint Exupery,Escola Antoine de Saint Exupery,-2.349.063,-4.668.047,S,SCH,BR,,27,3550308.0,4.0,,0,,749,America/Sao_Paulo,27/10/2018,Escola Antoine de Saint Exupery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10540,7614954,Vila Nova Cachoeirinha,Vila Nova Cachoeirinha,-2.348.442,-466.586,P,PPL,BR,,27,3550308.0,4.0,,0,,769,America/Sao_Paulo,27/10/2018,Vila Nova Cachoeirinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10541,7614955,Escola Professora Leme Prado,Escola Professora Leme Prado,-2.348.779,-4.665.215,S,SCH,BR,,27,3550308.0,5.0,,0,,737,America/Sao_Paulo,27/10/2018,Escola Professora Leme Prado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10542,7614956,Escola Nossa Senhora da Consolação,Escola Nossa Senhora da Consolacao,-2.349.192,-46.648,S,SCH,BR,,27,3550308.0,5.0,,0,,766,America/Sao_Paulo,27/10/2018,Escola Nossa Senhora da Consolacao,Escola Nossa Senhora da Consolação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10543,7614957,Parque Peruche,Parque Peruche,-2.349.758,-4.665.804,P,PPL,BR,,27,3550308.0,4.0,,0,,749,America/Sao_Paulo,27/10/2018,Parque Peruche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10544,7614958,Escola Ary Barroso,Escola Ary Barroso,-2.349.741,-4.665.472,S,SCH,BR,,27,3550308.0,4.0,,0,,754,America/Sao_Paulo,27/10/2018,Escola Ary Barroso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10545,7614959,Chora Menino,Chora Menino,-2.349.961,-466.452,P,PPL,BR,,27,3550308.0,4.0,,0,,786,America/Sao_Paulo,27/10/2018,Chora Menino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10546,7614960,Igreja de São José,Igreja de Sao Jose,-2.349.958,-466.369,S,CH,BR,,27,3550308.0,5.0,,0,,754,America/Sao_Paulo,27/10/2018,Igreja de Sao Jose,Igreja de São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10547,7614961,Escola Professor Romulo Peru,Escola Professor Romulo Peru,-2.349.326,-4.663.803,S,SCH,BR,,27,3550308.0,5.0,,0,,774,America/Sao_Paulo,27/10/2018,Escola Professor Romulo Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10548,7614962,Igreja de Nossa Senhora da Fatima,Igreja de Nossa Senhora da Fatima,-2.349.238,-466.477,S,CH,BR,,27,3550308.0,5.0,,0,,776,America/Sao_Paulo,27/10/2018,Igreja de Nossa Senhora da Fatima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10549,7614963,Instituto Madre Mazarello,Instituto Madre Mazarello,-2.349.082,-4.663.265,S,SCH,BR,,27,3550308.0,5.0,,0,,760,America/Sao_Paulo,27/10/2018,Instituto Madre Mazarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10550,7614964,Igreja de Santa Teresinha,Igreja de Santa Teresinha,-2.348.978,-4.663.307,S,CH,BR,,27,3550308.0,5.0,,0,,758,America/Sao_Paulo,27/10/2018,Igreja de Santa Teresinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10551,7614965,Escola Castro Alves,Escola Castro Alves,-2.348.485,-4.663.909,S,SCH,BR,,27,3550308.0,5.0,,0,,744,America/Sao_Paulo,27/10/2018,Escola Castro Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10552,7614966,Escola Professor A. O. de Laerl,Escola Professor A. O. de Laerl,-2.348.113,-4.662.607,S,SCH,BR,,27,3550308.0,5.0,,0,,768,America/Sao_Paulo,27/10/2018,Escola Professor A. O. de Laerl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10553,7614967,Escola Professora Arlete T. Pizao,Escola Professora Arlete T. Pizao,-2.348.279,-466.503,S,SCH,BR,,27,3550308.0,5.0,,0,,753,America/Sao_Paulo,27/10/2018,Escola Professora Arlete T. Pizao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10554,7614968,Escola Tito P. da Fonseca,Escola Tito P. da Fonseca,-234.782,-4.665.807,S,SCH,BR,,27,3550308.0,4.0,,0,,760,America/Sao_Paulo,27/10/2018,Escola Tito P. da Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10555,7614969,Igreja de Nossa Senhora Aparecida,Igreja de Nossa Senhora Aparecida,-2.347.825,-4.664.502,S,CH,BR,,27,3550308.0,5.0,,0,,749,America/Sao_Paulo,27/10/2018,Igreja de Nossa Senhora Aparecida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556,7614970,Lauzane Paulista,Lauzane Paulista,-2.347.861,-4.664.304,P,PPL,BR,,27,3550308.0,5.0,,0,,752,America/Sao_Paulo,27/10/2018,Lauzane Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10557,7614971,Escola M. Dias,Escola M. Dias,-2.347.706,-4.665.198,S,SCH,BR,,27,3550308.0,4.0,,0,,777,America/Sao_Paulo,27/10/2018,Escola M. Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10558,7614972,Escola São José,Escola Sao Jose,-2.347.403,-4.665.519,S,SCH,BR,,27,3550308.0,4.0,,0,,791,America/Sao_Paulo,27/10/2018,Escola Sao Jose,Escola São José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10559,7614973,Escola Almirante Visc de Inhauma,Escola Almirante Visc de Inhauma,-2.347.604,-4.663.267,S,SCH,BR,,27,3550308.0,5.0,,0,,792,America/Sao_Paulo,27/10/2018,Escola Almirante Visc de Inhauma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10560,7614974,Igreja de Santa Inês,Igreja de Santa Ines,-2.347.433,-4.664.066,S,CH,BR,,27,3550308.0,5.0,,0,,773,America/Sao_Paulo,27/10/2018,Igreja de Santa Ines,Igreja de Santa Inês,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10561,7614975,Igreja de Santo Antônio,Igreja de Santo Antonio,-2.347.107,-4.663.552,S,CH,BR,,27,3550308.0,5.0,,0,,775,America/Sao_Paulo,27/10/2018,Igreja de Santo Antonio,Igreja de Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562,7614976,Escola Comte G. Moutinho,Escola Comte G. Moutinho,-234.693,-4.663.713,S,SCH,BR,,27,3550308.0,5.0,,0,,794,America/Sao_Paulo,27/10/2018,Escola Comte G. Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
